,CountryCode,Date,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay
11584,ISR,20200119,0.0,0.0,0.0,0.0
11585,ISR,20200120,0.0,0.0,0.0,0.0
11586,ISR,20200121,0.0,0.0,0.0,0.0
11587,ISR,20200122,0.0,0.0,0.0,0.0
11588,ISR,20200123,0.0,0.0,0.0,0.0
11589,ISR,20200124,0.0,0.0,0.0,0.0
11590,ISR,20200125,0.0,0.0,0.0,0.0
11591,ISR,20200126,0.0,0.0,0.0,0.0
11592,ISR,20200127,2.78,2.78,4.76,4.76
11593,ISR,20200128,2.78,2.78,4.76,4.76
11594,ISR,20200129,2.78,2.78,4.76,4.76
11595,ISR,20200130,2.78,2.78,4.76,4.76
11596,ISR,20200131,2.78,2.78,4.76,4.76
11597,ISR,20200201,2.78,2.78,4.76,4.76
11598,ISR,20200202,13.89,13.89,20.24,20.24
11599,ISR,20200203,13.89,13.89,20.24,20.24
11600,ISR,20200204,13.89,13.89,20.24,20.24
11601,ISR,20200205,13.89,13.89,20.24,20.24
11602,ISR,20200206,13.89,13.89,20.24,20.24
11603,ISR,20200207,13.89,13.89,20.24,20.24
11604,ISR,20200208,13.89,13.89,20.24,20.24
11605,ISR,20200209,19.44,19.44,25.0,25.0
11606,ISR,20200210,19.44,19.44,25.0,25.0
11607,ISR,20200211,19.44,19.44,25.0,25.0
11608,ISR,20200212,19.44,19.44,25.0,25.0
11609,ISR,20200213,19.44,19.44,25.0,25.0
11610,ISR,20200214,19.44,19.44,25.0,25.0
11611,ISR,20200215,19.44,19.44,25.0,25.0
11612,ISR,20200216,19.44,19.44,25.0,25.0
11613,ISR,20200217,19.44,19.44,25.0,25.0
11614,ISR,20200218,19.44,19.44,25.0,25.0
11615,ISR,20200219,19.44,19.44,25.0,25.0
11616,ISR,20200220,19.44,19.44,25.0,25.0
11617,ISR,20200221,19.44,19.44,25.0,25.0
11618,ISR,20200222,19.44,19.44,25.0,25.0
11619,ISR,20200223,19.44,19.44,25.0,25.0
11620,ISR,20200224,19.44,19.44,25.0,25.0
11621,ISR,20200225,19.44,19.44,25.0,25.0
11622,ISR,20200226,19.44,19.44,25.0,25.0
11623,ISR,20200227,19.44,19.44,25.0,25.0
11624,ISR,20200228,19.44,19.44,25.0,25.0
11625,ISR,20200229,19.44,19.44,25.0,25.0
11626,ISR,20200301,19.44,19.44,25.0,25.0
11627,ISR,20200302,19.44,19.44,25.0,25.0
11628,ISR,20200303,19.44,19.44,25.0,25.0
11629,ISR,20200304,33.33,33.33,39.29,39.29
11630,ISR,20200305,33.33,33.33,39.29,39.29
11631,ISR,20200306,33.33,33.33,39.29,39.29
11632,ISR,20200307,33.33,33.33,39.29,39.29
11633,ISR,20200308,33.33,33.33,39.29,39.29
11634,ISR,20200309,33.33,33.33,39.29,39.29
11635,ISR,20200310,33.33,33.33,39.29,39.29
11636,ISR,20200311,33.33,33.33,39.29,39.29
11637,ISR,20200312,41.67,41.67,42.86,42.86
11638,ISR,20200313,52.78,52.78,57.14,57.14
11639,ISR,20200314,52.78,52.78,57.14,57.14
11640,ISR,20200315,62.96,62.96,67.86,67.86
11641,ISR,20200316,68.52,68.52,77.38,77.38
11642,ISR,20200317,77.78,77.78,86.9,86.9
11643,ISR,20200318,77.78,77.78,86.9,86.9
11644,ISR,20200319,77.78,77.78,86.9,86.9
11645,ISR,20200320,81.48,81.48,88.1,88.1
11646,ISR,20200321,81.48,81.48,88.1,88.1
11647,ISR,20200322,81.48,81.48,88.1,88.1
11648,ISR,20200323,81.48,81.48,88.1,88.1
11649,ISR,20200324,81.48,81.48,88.1,88.1
11650,ISR,20200325,81.48,81.48,88.1,88.1
11651,ISR,20200326,81.48,81.48,88.1,88.1
11652,ISR,20200327,81.48,81.48,88.1,88.1
11653,ISR,20200328,81.48,81.48,88.1,88.1
11654,ISR,20200329,81.48,81.48,88.1,88.1
11655,ISR,20200330,81.48,81.48,88.1,88.1
11656,ISR,20200331,81.48,81.48,88.1,88.1
11657,ISR,20200401,85.19,85.19,91.67,91.67
11658,ISR,20200402,85.19,85.19,91.67,91.67
11659,ISR,20200403,87.96,87.96,91.67,91.67
11660,ISR,20200404,87.96,87.96,91.67,91.67
11661,ISR,20200405,87.96,87.96,91.67,91.67
11662,ISR,20200406,87.96,87.96,91.67,91.67
11663,ISR,20200407,90.74,90.74,95.24,95.24
11664,ISR,20200408,94.44,94.44,95.24,95.24
11665,ISR,20200409,94.44,94.44,95.24,95.24
11666,ISR,20200410,94.44,94.44,95.24,95.24
11667,ISR,20200411,91.67,91.67,95.24,95.24
11668,ISR,20200412,91.67,91.67,95.24,95.24
11669,ISR,20200413,91.67,91.67,95.24,95.24
11670,ISR,20200414,94.44,94.44,95.24,95.24
11671,ISR,20200415,94.44,94.44,95.24,95.24
11672,ISR,20200416,94.44,94.44,95.24,95.24
11673,ISR,20200417,91.67,91.67,95.24,95.24
11674,ISR,20200418,91.67,91.67,95.24,95.24
11675,ISR,20200419,87.96,87.96,91.67,91.67
11676,ISR,20200420,87.96,87.96,91.67,91.67
11677,ISR,20200421,87.96,87.96,91.67,91.67
11678,ISR,20200422,87.96,87.96,91.67,91.67
11679,ISR,20200423,87.96,87.96,91.67,91.67
11680,ISR,20200424,87.96,87.96,91.67,91.67
11681,ISR,20200425,87.96,87.96,91.67,91.67
11682,ISR,20200426,84.26,84.26,88.1,88.1
11683,ISR,20200427,84.26,84.26,88.1,88.1
11684,ISR,20200428,87.04,87.04,91.67,91.67
11685,ISR,20200429,87.04,87.04,91.67,91.67
11686,ISR,20200430,84.26,84.26,88.1,88.1
11687,ISR,20200501,84.26,84.26,88.1,88.1
11688,ISR,20200502,84.26,84.26,88.1,88.1
11689,ISR,20200503,80.56,80.56,84.52,84.52
11690,ISR,20200504,80.56,80.56,84.52,84.52
11691,ISR,20200505,77.78,77.78,84.52,84.52
11692,ISR,20200506,77.78,77.78,84.52,84.52
11693,ISR,20200507,77.78,77.78,84.52,84.52
11694,ISR,20200508,77.78,77.78,84.52,84.52
11695,ISR,20200509,77.78,77.78,84.52,84.52
11696,ISR,20200510,77.78,77.78,84.52,84.52
11697,ISR,20200511,77.78,77.78,84.52,84.52
11698,ISR,20200512,77.78,77.78,84.52,84.52
11699,ISR,20200513,77.78,77.78,84.52,84.52
11700,ISR,20200514,77.78,77.78,84.52,84.52
11701,ISR,20200515,77.78,77.78,84.52,84.52
11702,ISR,20200516,77.78,77.78,84.52,84.52
11703,ISR,20200517,77.78,77.78,84.52,84.52
11704,ISR,20200518,77.78,77.78,84.52,84.52
11705,ISR,20200519,77.78,77.78,84.52,84.52
11706,ISR,20200520,75.0,75.0,84.52,84.52
11707,ISR,20200521,75.0,75.0,84.52,84.52
11708,ISR,20200522,75.0,75.0,84.52,84.52
11709,ISR,20200523,75.0,75.0,84.52,84.52
11710,ISR,20200524,75.0,75.0,84.52,84.52
11711,ISR,20200525,75.0,75.0,84.52,84.52
11712,ISR,20200526,,75.0,,84.52
11713,ISR,20200527,,75.0,,84.52
11714,ISR,20200528,,75.0,,84.52
11715,ISR,20200529,,75.0,,84.52
11716,ISR,20200530,,75.0,,84.52
11717,ISR,20200531,,75.0,,84.52
11718,ITA,20200101,0.0,0.0,0.0,0.0
11719,ITA,20200102,0.0,0.0,0.0,0.0
11720,ITA,20200103,0.0,0.0,0.0,0.0
11721,ITA,20200104,0.0,0.0,0.0,0.0
11722,ITA,20200105,0.0,0.0,0.0,0.0
11723,ITA,20200106,0.0,0.0,0.0,0.0
11724,ITA,20200107,0.0,0.0,0.0,0.0
11725,ITA,20200108,0.0,0.0,0.0,0.0
11726,ITA,20200109,0.0,0.0,0.0,0.0
11727,ITA,20200110,0.0,0.0,0.0,0.0
11728,ITA,20200111,0.0,0.0,0.0,0.0
11729,ITA,20200112,0.0,0.0,0.0,0.0
11730,ITA,20200113,0.0,0.0,0.0,0.0
11731,ITA,20200114,0.0,0.0,0.0,0.0
11732,ITA,20200115,0.0,0.0,0.0,0.0
11733,ITA,20200116,0.0,0.0,0.0,0.0
11734,ITA,20200117,0.0,0.0,0.0,0.0
11735,ITA,20200118,0.0,0.0,0.0,0.0
11736,ITA,20200119,0.0,0.0,0.0,0.0
11737,ITA,20200120,0.0,0.0,0.0,0.0
11738,ITA,20200121,0.0,0.0,0.0,0.0
11739,ITA,20200122,0.0,0.0,0.0,0.0
11740,ITA,20200123,2.78,2.78,3.57,3.57
11741,ITA,20200124,2.78,2.78,3.57,3.57
11742,ITA,20200125,2.78,2.78,3.57,3.57
11743,ITA,20200126,2.78,2.78,3.57,3.57
11744,ITA,20200127,2.78,2.78,3.57,3.57
11745,ITA,20200128,2.78,2.78,3.57,3.57
11746,ITA,20200129,2.78,2.78,3.57,3.57
11747,ITA,20200130,8.33,8.33,10.71,10.71
11748,ITA,20200131,19.44,19.44,25.0,25.0
11749,ITA,20200201,19.44,19.44,25.0,25.0
11750,ITA,20200202,19.44,19.44,25.0,25.0
11751,ITA,20200203,19.44,19.44,25.0,25.0
11752,ITA,20200204,19.44,19.44,25.0,25.0
11753,ITA,20200205,19.44,19.44,25.0,25.0
11754,ITA,20200206,19.44,19.44,25.0,25.0
11755,ITA,20200207,19.44,19.44,25.0,25.0
11756,ITA,20200208,19.44,19.44,25.0,25.0
11757,ITA,20200209,19.44,19.44,25.0,25.0
11758,ITA,20200210,19.44,19.44,25.0,25.0
11759,ITA,20200211,19.44,19.44,25.0,25.0
11760,ITA,20200212,19.44,19.44,25.0,25.0
11761,ITA,20200213,19.44,19.44,25.0,25.0
11762,ITA,20200214,19.44,19.44,25.0,25.0
11763,ITA,20200215,19.44,19.44,25.0,25.0
11764,ITA,20200216,19.44,19.44,25.0,25.0
11765,ITA,20200217,19.44,19.44,25.0,25.0
11766,ITA,20200218,19.44,19.44,25.0,25.0
11767,ITA,20200219,19.44,19.44,25.0,25.0
11768,ITA,20200220,19.44,19.44,25.0,25.0
11769,ITA,20200221,27.78,27.78,34.52,34.52
11770,ITA,20200222,37.04,37.04,45.24,45.24
11771,ITA,20200223,69.91,69.91,67.38,67.38
11772,ITA,20200224,69.91,69.91,67.38,67.38
11773,ITA,20200225,69.91,69.91,67.38,67.38
11774,ITA,20200226,69.91,69.91,67.38,67.38
11775,ITA,20200227,69.91,69.91,67.38,67.38
11776,ITA,20200228,69.91,69.91,67.38,67.38
11777,ITA,20200229,69.91,69.91,67.38,67.38
11778,ITA,20200301,69.91,69.91,67.38,67.38
11779,ITA,20200302,69.91,69.91,67.38,67.38
11780,ITA,20200303,69.91,69.91,67.38,67.38
11781,ITA,20200304,74.54,74.54,73.81,73.81
11782,ITA,20200305,74.54,74.54,73.81,73.81
11783,ITA,20200306,74.54,74.54,73.81,73.81
11784,ITA,20200307,74.54,74.54,73.81,73.81
11785,ITA,20200308,74.54,74.54,73.81,73.81
11786,ITA,20200309,74.54,74.54,73.81,73.81
11787,ITA,20200310,82.41,82.41,82.14,82.14
11788,ITA,20200311,85.19,85.19,86.9,86.9
11789,ITA,20200312,85.19,85.19,86.9,86.9
11790,ITA,20200313,85.19,85.19,86.9,86.9
11791,ITA,20200314,85.19,85.19,86.9,86.9
11792,ITA,20200315,85.19,85.19,86.9,86.9
11793,ITA,20200316,85.19,85.19,86.9,86.9
11794,ITA,20200317,85.19,85.19,86.9,86.9
11795,ITA,20200318,85.19,85.19,86.9,86.9
11796,ITA,20200319,85.19,85.19,86.9,86.9
11797,ITA,20200320,91.67,91.67,91.67,91.67
11798,ITA,20200321,91.67,91.67,91.67,91.67
11799,ITA,20200322,91.67,91.67,91.67,91.67
11800,ITA,20200323,91.67,91.67,91.67,91.67
11801,ITA,20200324,91.67,91.67,91.67,91.67
11802,ITA,20200325,91.67,91.67,91.67,91.67
11803,ITA,20200326,91.67,91.67,91.67,91.67
11804,ITA,20200327,91.67,91.67,91.67,91.67
11805,ITA,20200328,91.67,91.67,91.67,91.67
11806,ITA,20200329,91.67,91.67,91.67,91.67
11807,ITA,20200330,91.67,91.67,91.67,91.67
11808,ITA,20200331,91.67,91.67,91.67,91.67
11809,ITA,20200401,91.67,91.67,91.67,91.67
11810,ITA,20200402,91.67,91.67,91.67,91.67
11811,ITA,20200403,91.67,91.67,91.67,91.67
11812,ITA,20200404,91.67,91.67,91.67,91.67
11813,ITA,20200405,91.67,91.67,91.67,91.67
11814,ITA,20200406,91.67,91.67,91.67,91.67
11815,ITA,20200407,91.67,91.67,91.67,91.67
11816,ITA,20200408,91.67,91.67,91.67,91.67
11817,ITA,20200409,91.67,91.67,91.67,91.67
11818,ITA,20200410,87.96,87.96,91.67,91.67
11819,ITA,20200411,87.96,87.96,91.67,91.67
11820,ITA,20200412,93.52,93.52,96.43,96.43
11821,ITA,20200413,93.52,93.52,96.43,96.43
11822,ITA,20200414,93.52,93.52,96.43,96.43
11823,ITA,20200415,93.52,93.52,96.43,96.43
11824,ITA,20200416,93.52,93.52,96.43,96.43
11825,ITA,20200417,93.52,93.52,96.43,96.43
11826,ITA,20200418,93.52,93.52,96.43,96.43
11827,ITA,20200419,93.52,93.52,96.43,96.43
11828,ITA,20200420,93.52,93.52,96.43,96.43
11829,ITA,20200421,93.52,93.52,96.43,96.43
11830,ITA,20200422,93.52,93.52,96.43,96.43
11831,ITA,20200423,93.52,93.52,96.43,96.43
11832,ITA,20200424,93.52,93.52,96.43,96.43
11833,ITA,20200425,93.52,93.52,96.43,96.43
11834,ITA,20200426,93.52,93.52,96.43,96.43
11835,ITA,20200427,93.52,93.52,96.43,96.43
11836,ITA,20200428,93.52,93.52,96.43,96.43
11837,ITA,20200429,93.52,93.52,96.43,96.43
11838,ITA,20200430,93.52,93.52,96.43,96.43
11839,ITA,20200501,93.52,93.52,96.43,96.43
11840,ITA,20200502,93.52,93.52,96.43,96.43
11841,ITA,20200503,93.52,93.52,96.43,96.43
11842,ITA,20200504,62.96,62.96,66.67,66.67
11843,ITA,20200505,62.96,62.96,66.67,66.67
11844,ITA,20200506,62.96,62.96,66.67,66.67
11845,ITA,20200507,62.96,62.96,66.67,66.67
11846,ITA,20200508,62.96,62.96,66.67,66.67
11847,ITA,20200509,62.96,62.96,66.67,66.67
11848,ITA,20200510,62.96,62.96,66.67,66.67
11849,ITA,20200511,62.96,62.96,66.67,66.67
11850,ITA,20200512,62.96,62.96,66.67,66.67
11851,ITA,20200513,62.96,62.96,66.67,66.67
11852,ITA,20200514,62.96,62.96,66.67,66.67
11853,ITA,20200515,62.96,62.96,66.67,66.67
11854,ITA,20200516,66.67,66.67,70.24,70.24
11855,ITA,20200517,66.67,66.67,70.24,70.24
11856,ITA,20200518,63.89,63.89,78.57,78.57
11857,ITA,20200519,63.89,63.89,78.57,78.57
11858,ITA,20200520,63.89,63.89,78.57,78.57
11859,ITA,20200521,63.89,63.89,78.57,78.57
11860,ITA,20200522,75.0,75.0,78.57,78.57
11861,ITA,20200523,75.0,75.0,78.57,78.57
11862,ITA,20200524,75.0,75.0,78.57,78.57
11863,ITA,20200525,71.3,71.3,75.0,75.0
11864,ITA,20200526,71.3,71.3,75.0,75.0
11865,ITA,20200527,71.3,71.3,75.0,75.0
11866,ITA,20200528,71.3,71.3,75.0,75.0
11867,ITA,20200529,71.3,71.3,75.0,75.0
11868,ITA,20200530,71.3,71.3,75.0,75.0
11869,ITA,20200531,71.3,71.3,75.0,75.0
11870,ITA,20200601,60.19,60.19,75.0,75.0
11871,JAM,20200101,0.0,0.0,0.0,0.0
11872,JAM,20200102,0.0,0.0,0.0,0.0
11873,JAM,20200103,0.0,0.0,0.0,0.0
11874,JAM,20200104,0.0,0.0,0.0,0.0
11875,JAM,20200105,0.0,0.0,0.0,0.0
11876,JAM,20200106,0.0,0.0,0.0,0.0
11877,JAM,20200107,0.0,0.0,0.0,0.0
11878,JAM,20200108,0.0,0.0,0.0,0.0
11879,JAM,20200109,0.0,0.0,0.0,0.0
11880,JAM,20200110,0.0,0.0,0.0,0.0
11881,JAM,20200111,0.0,0.0,0.0,0.0
11882,JAM,20200112,0.0,0.0,0.0,0.0
11883,JAM,20200113,0.0,0.0,0.0,0.0
11884,JAM,20200114,0.0,0.0,0.0,0.0
11885,JAM,20200115,0.0,0.0,0.0,0.0
11886,JAM,20200116,0.0,0.0,0.0,0.0
11887,JAM,20200117,0.0,0.0,0.0,0.0
11888,JAM,20200118,0.0,0.0,0.0,0.0
11889,JAM,20200119,0.0,0.0,0.0,0.0
11890,JAM,20200120,0.0,0.0,0.0,0.0
11891,JAM,20200121,0.0,0.0,0.0,0.0
11892,JAM,20200122,0.0,0.0,0.0,0.0
11893,JAM,20200123,0.0,0.0,0.0,0.0
11894,JAM,20200124,0.0,0.0,0.0,0.0
11895,JAM,20200125,0.0,0.0,0.0,0.0
11896,JAM,20200126,0.0,0.0,0.0,0.0
11897,JAM,20200127,0.0,0.0,0.0,0.0
11898,JAM,20200128,0.0,0.0,0.0,0.0
11899,JAM,20200129,0.0,0.0,0.0,0.0
11900,JAM,20200130,0.0,0.0,0.0,0.0
11901,JAM,20200131,8.33,8.33,10.71,10.71
11902,JAM,20200201,8.33,8.33,10.71,10.71
11903,JAM,20200202,8.33,8.33,10.71,10.71
11904,JAM,20200203,8.33,8.33,10.71,10.71
11905,JAM,20200204,8.33,8.33,10.71,10.71
11906,JAM,20200205,19.44,19.44,25.0,25.0
11907,JAM,20200206,19.44,19.44,25.0,25.0
11908,JAM,20200207,19.44,19.44,25.0,25.0
11909,JAM,20200208,19.44,19.44,25.0,25.0
11910,JAM,20200209,19.44,19.44,25.0,25.0
11911,JAM,20200210,19.44,19.44,25.0,25.0
11912,JAM,20200211,19.44,19.44,25.0,25.0
11913,JAM,20200212,19.44,19.44,25.0,25.0
11914,JAM,20200213,19.44,19.44,25.0,25.0
11915,JAM,20200214,19.44,19.44,25.0,25.0
11916,JAM,20200215,19.44,19.44,25.0,25.0
11917,JAM,20200216,19.44,19.44,25.0,25.0
11918,JAM,20200217,19.44,19.44,25.0,25.0
11919,JAM,20200218,19.44,19.44,25.0,25.0
11920,JAM,20200219,19.44,19.44,25.0,25.0
11921,JAM,20200220,19.44,19.44,25.0,25.0
11922,JAM,20200221,19.44,19.44,25.0,25.0
11923,JAM,20200222,19.44,19.44,25.0,25.0
11924,JAM,20200223,19.44,19.44,25.0,25.0
11925,JAM,20200224,19.44,19.44,25.0,25.0
11926,JAM,20200225,19.44,19.44,25.0,25.0
11927,JAM,20200226,19.44,19.44,25.0,25.0
11928,JAM,20200227,19.44,19.44,25.0,25.0
11929,JAM,20200228,19.44,19.44,25.0,25.0
11930,JAM,20200229,19.44,19.44,25.0,25.0
11931,JAM,20200301,19.44,19.44,25.0,25.0
11932,JAM,20200302,19.44,19.44,25.0,25.0
11933,JAM,20200303,19.44,19.44,25.0,25.0
11934,JAM,20200304,19.44,19.44,25.0,25.0
11935,JAM,20200305,19.44,19.44,25.0,25.0
11936,JAM,20200306,19.44,19.44,25.0,25.0
11937,JAM,20200307,19.44,19.44,25.0,25.0
11938,JAM,20200308,19.44,19.44,25.0,25.0
11939,JAM,20200309,19.44,19.44,25.0,25.0
11940,JAM,20200310,25.0,25.0,34.52,34.52
11941,JAM,20200311,30.56,30.56,39.29,39.29
11942,JAM,20200312,30.56,30.56,39.29,39.29
11943,JAM,20200313,59.26,59.26,64.29,64.29
11944,JAM,20200314,59.26,59.26,64.29,64.29
11945,JAM,20200315,59.26,59.26,64.29,64.29
11946,JAM,20200316,59.26,59.26,64.29,64.29
11947,JAM,20200317,59.26,59.26,64.29,64.29
11948,JAM,20200318,71.3,71.3,71.43,71.43
11949,JAM,20200319,71.3,71.3,71.43,71.43
11950,JAM,20200320,71.3,71.3,71.43,71.43
11951,JAM,20200321,74.07,74.07,75.0,75.0
11952,JAM,20200322,74.07,74.07,75.0,75.0
11953,JAM,20200323,74.07,74.07,75.0,75.0
11954,JAM,20200324,74.07,74.07,75.0,75.0
11955,JAM,20200325,75.0,75.0,77.38,77.38
11956,JAM,20200326,75.0,75.0,77.38,77.38
11957,JAM,20200327,75.0,75.0,77.38,77.38
11958,JAM,20200328,75.0,75.0,77.38,77.38
11959,JAM,20200329,75.0,75.0,77.38,77.38
11960,JAM,20200330,75.0,75.0,77.38,77.38
11961,JAM,20200331,75.0,75.0,77.38,77.38
11962,JAM,20200401,78.7,78.7,78.57,78.57
11963,JAM,20200402,78.7,78.7,78.57,78.57
11964,JAM,20200403,78.7,78.7,78.57,78.57
11965,JAM,20200404,78.7,78.7,78.57,78.57
11966,JAM,20200405,78.7,78.7,78.57,78.57
11967,JAM,20200406,78.7,78.7,78.57,78.57
11968,JAM,20200407,78.7,78.7,78.57,78.57
11969,JAM,20200408,78.7,78.7,78.57,78.57
11970,JAM,20200409,78.7,78.7,78.57,78.57
11971,JAM,20200410,78.7,78.7,78.57,78.57
11972,JAM,20200411,78.7,78.7,78.57,78.57
11973,JAM,20200412,78.7,78.7,78.57,78.57
11974,JAM,20200413,78.7,78.7,78.57,78.57
11975,JAM,20200414,78.7,78.7,78.57,78.57
11976,JAM,20200415,80.56,80.56,78.57,78.57
11977,JAM,20200416,80.56,80.56,78.57,78.57
11978,JAM,20200417,80.56,80.56,78.57,78.57
11979,JAM,20200418,80.56,80.56,78.57,78.57
11980,JAM,20200419,80.56,80.56,78.57,78.57
11981,JAM,20200420,80.56,80.56,78.57,78.57
11982,JAM,20200421,80.56,80.56,78.57,78.57
11983,JAM,20200422,87.04,87.04,91.67,91.67
11984,JAM,20200423,87.04,87.04,91.67,91.67
11985,JAM,20200424,87.04,87.04,91.67,91.67
11986,JAM,20200425,87.04,87.04,91.67,91.67
11987,JAM,20200426,87.04,87.04,91.67,91.67
11988,JAM,20200427,87.04,87.04,91.67,91.67
11989,JAM,20200428,87.04,87.04,91.67,91.67
11990,JAM,20200429,87.04,87.04,91.67,91.67
11991,JAM,20200430,87.04,87.04,91.67,91.67
11992,JAM,20200501,87.04,87.04,91.67,91.67
11993,JAM,20200502,87.04,87.04,91.67,91.67
11994,JAM,20200503,87.04,87.04,91.67,91.67
11995,JAM,20200504,87.04,87.04,91.67,91.67
11996,JAM,20200505,87.04,87.04,91.67,91.67
11997,JAM,20200506,87.04,87.04,91.67,91.67
11998,JAM,20200507,87.04,87.04,91.67,91.67
11999,JAM,20200508,87.04,87.04,91.67,91.67
12000,JAM,20200509,87.04,87.04,91.67,91.67
12001,JAM,20200510,87.04,87.04,91.67,91.67
12002,JAM,20200511,87.04,87.04,91.67,91.67
12003,JAM,20200512,87.04,87.04,91.67,91.67
12004,JAM,20200513,87.04,87.04,91.67,91.67
12005,JAM,20200514,87.04,87.04,91.67,91.67
12006,JAM,20200515,87.04,87.04,91.67,91.67
12007,JAM,20200516,87.04,87.04,91.67,91.67
12008,JAM,20200517,87.04,87.04,91.67,91.67
12009,JAM,20200518,87.04,87.04,91.67,91.67
12010,JAM,20200519,87.04,87.04,91.67,91.67
12011,JAM,20200520,87.04,87.04,91.67,91.67
12012,JAM,20200521,87.04,87.04,91.67,91.67
12013,JAM,20200522,87.04,87.04,91.67,91.67
12014,JAM,20200523,87.04,87.04,91.67,91.67
12015,JAM,20200524,87.04,87.04,91.67,91.67
12016,JAM,20200525,87.04,87.04,91.67,91.67
12017,JAM,20200526,,87.04,,91.67
12018,JAM,20200527,,87.04,,91.67
12019,JAM,20200528,,87.04,,91.67
12020,JAM,20200529,,87.04,,91.67
12021,JAM,20200530,,87.04,,91.67
12022,JAM,20200531,,87.04,,91.67
12023,JAM,20200601,,87.04,,91.67
12024,JOR,20200101,0.0,0.0,0.0,0.0
12025,JOR,20200102,0.0,0.0,0.0,0.0
12026,JOR,20200103,0.0,0.0,0.0,0.0
12027,JOR,20200104,0.0,0.0,0.0,0.0
12028,JOR,20200105,0.0,0.0,0.0,0.0
12029,JOR,20200106,0.0,0.0,0.0,0.0
12030,JOR,20200107,0.0,0.0,0.0,0.0
12031,JOR,20200108,0.0,0.0,0.0,0.0
12032,JOR,20200109,0.0,0.0,0.0,0.0
12033,JOR,20200110,0.0,0.0,0.0,0.0
12034,JOR,20200111,0.0,0.0,0.0,0.0
12035,JOR,20200112,0.0,0.0,0.0,0.0
12036,JOR,20200113,0.0,0.0,0.0,0.0
12037,JOR,20200114,0.0,0.0,0.0,0.0
12038,JOR,20200115,0.0,0.0,0.0,0.0
12039,JOR,20200116,0.0,0.0,0.0,0.0
12040,JOR,20200117,0.0,0.0,0.0,0.0
12041,JOR,20200118,0.0,0.0,0.0,0.0
12042,JOR,20200119,0.0,0.0,0.0,0.0
12043,JOR,20200120,0.0,0.0,0.0,0.0
12044,JOR,20200121,0.0,0.0,0.0,0.0
12045,JOR,20200122,0.0,0.0,0.0,0.0
12046,JOR,20200123,0.0,0.0,0.0,0.0
12047,JOR,20200124,0.0,0.0,0.0,0.0
12048,JOR,20200125,0.0,0.0,0.0,0.0
12049,JOR,20200126,0.0,0.0,0.0,0.0
12050,JOR,20200127,0.0,0.0,0.0,0.0
12051,JOR,20200128,0.0,0.0,0.0,0.0
12052,JOR,20200129,0.0,0.0,0.0,0.0
12053,JOR,20200130,0.0,0.0,0.0,0.0
12054,JOR,20200131,0.0,0.0,0.0,0.0
12055,JOR,20200201,0.0,0.0,0.0,0.0
12056,JOR,20200202,0.0,0.0,0.0,0.0
12057,JOR,20200203,0.0,0.0,0.0,0.0
12058,JOR,20200204,0.0,0.0,0.0,0.0
12059,JOR,20200205,0.0,0.0,0.0,0.0
12060,JOR,20200206,0.0,0.0,0.0,0.0
12061,JOR,20200207,0.0,0.0,0.0,0.0
12062,JOR,20200208,0.0,0.0,0.0,0.0
12063,JOR,20200209,0.0,0.0,0.0,0.0
12064,JOR,20200210,0.0,0.0,0.0,0.0
12065,JOR,20200211,0.0,0.0,0.0,0.0
12066,JOR,20200212,0.0,0.0,0.0,0.0
12067,JOR,20200213,0.0,0.0,0.0,0.0
12068,JOR,20200214,0.0,0.0,0.0,0.0
12069,JOR,20200215,0.0,0.0,0.0,0.0
12070,JOR,20200216,0.0,0.0,0.0,0.0
12071,JOR,20200217,0.0,0.0,0.0,0.0
12072,JOR,20200218,0.0,0.0,0.0,0.0
12073,JOR,20200219,0.0,0.0,0.0,0.0
12074,JOR,20200220,0.0,0.0,0.0,0.0
12075,JOR,20200221,0.0,0.0,0.0,0.0
12076,JOR,20200222,0.0,0.0,0.0,0.0
12077,JOR,20200223,0.0,0.0,0.0,0.0
12078,JOR,20200224,0.0,0.0,0.0,0.0
12079,JOR,20200225,0.0,0.0,0.0,0.0
12080,JOR,20200226,0.0,0.0,0.0,0.0
12081,JOR,20200227,0.0,0.0,0.0,0.0
12082,JOR,20200228,0.0,0.0,0.0,0.0
12083,JOR,20200229,0.0,0.0,0.0,0.0
12084,JOR,20200301,0.0,0.0,0.0,0.0
12085,JOR,20200302,0.0,0.0,0.0,0.0
12086,JOR,20200303,0.0,0.0,0.0,0.0
12087,JOR,20200304,0.0,0.0,0.0,0.0
12088,JOR,20200305,11.11,11.11,14.29,14.29
12089,JOR,20200306,11.11,11.11,14.29,14.29
12090,JOR,20200307,11.11,11.11,14.29,14.29
12091,JOR,20200308,11.11,11.11,14.29,14.29
12092,JOR,20200309,11.11,11.11,14.29,14.29
12093,JOR,20200310,11.11,11.11,14.29,14.29
12094,JOR,20200311,11.11,11.11,14.29,14.29
12095,JOR,20200312,11.11,11.11,14.29,14.29
12096,JOR,20200313,11.11,11.11,14.29,14.29
12097,JOR,20200314,11.11,11.11,14.29,14.29
12098,JOR,20200315,33.33,33.33,42.86,42.86
12099,JOR,20200316,33.33,33.33,42.86,42.86
12100,JOR,20200317,33.33,33.33,42.86,42.86
12101,JOR,20200318,100.0,100.0,100.0,100.0
12102,JOR,20200319,100.0,100.0,100.0,100.0
